Run ID,Event ID,Track ID,Particle Name,Start Energy [eV],Start X [m],Start Y [m],Start Z [m],Start Time [ns],Energy Deposited [eV],Track Weight,End X [m],End Y [m],End Z [m],Final Time [ns]
Run ID,Event ID,Track ID,Particle Name,Start Energy [eV],Start X [m],Start Y [m],Start Z [m],Start Time [ns],Energy Deposited [eV],Track Weight,End X [m],End Y [m],End Z [m],Final Time [ns]
0,0,9,phononL,0.00416102,0.000364508,0.000358948,0.000821179,738.291,0.00138972,1,0.00494234,-0.00292134,0.002,9726.26
0,0,20,phononTF,0.00022797,0.00494234,-0.00292134,0.002,9726.26,0.00022797,1,0.00386116,-0.00295293,-0.002,10440.9
0,0,19,phononTF,3.17534e-05,0.00494234,-0.00292134,0.002,9726.26,3.17534e-05,1,0.00485916,-0.00444191,-0.002,10466.2
0,0,18,phononTF,0.00020855,0.00494234,-0.00292134,0.002,9726.26,0.00020855,1,-0.00101785,-0.00365826,-0.002,10997.3
0,0,17,phononTS,0.000217787,0.00494234,-0.00292134,0.002,9726.26,0.000217787,1,0.00117702,-0.00499392,0.002,14736.4
0,0,15,phononTS,0.00034705,0.00494234,-0.00292134,0.002,9726.26,0.00034705,1,-0.00328816,0.0016994,0.002,16433.6
0,0,14,phononTS,0.000236569,0.00494234,-0.00292134,0.002,9726.26,0.000236569,1,0.000407965,-6.42655e-05,-0.002,14627.2
0,0,13,phononTS,0.000794582,0.00494234,-0.00292134,0.002,9726.26,0.000794582,1,-0.0025192,0.0016448,-0.002,15814.7
0,0,12,phononTS,0.000106285,0.00494234,-0.00292134,0.002,9726.26,0.000106285,1,0.00153611,0.00384961,-0.002,12670.2
0,0,11,phononTF,0.00012141,0.00494234,-0.00292134,0.002,9726.26,0.00012141,1,0.00474208,0.00317501,-0.002,12427.2
0,0,10,phononTS,0.0002766,0.00494234,-0.00292134,0.002,9726.26,0.0002766,1,-0.00139263,-0.000193515,0.002,13409.5
0,0,8,phononTS,0.00534563,0.000364508,0.000358948,0.000821179,738.291,0.0034743,1,0.000745935,-0.000604029,-0.002,3172.44
0,0,42,phononTS,1.32866e-05,0.000745935,-0.000604029,-0.002,3172.44,1.32866e-05,1,-0.00322906,-0.0039814,0.002,13157.8
0,0,40,phononTS,0.000148964,0.000745935,-0.000604029,-0.002,3172.44,0.000148964,1,0.00365875,-0.00411196,0.002,12564.7
0,0,39,phononTS,0.000313561,0.000745935,-0.000604029,-0.002,3172.44,0.000313561,1,0.00447791,-0.0048314,0.002,4580.16
0,0,38,phononTS,2.61211e-05,0.000745935,-0.000604029,-0.002,3172.44,2.61211e-05,1,0.00102777,-0.000709588,0.002,3861.62
0,0,36,phononTS,0.000101042,0.000745935,-0.000604029,-0.002,3172.44,0.000101042,1,0.00169872,-0.0004157,-0.002,4588.61
0,0,35,phononTS,8.50468e-05,0.000745935,-0.000604029,-0.002,3172.44,8.50468e-05,1,0.00155552,-0.000953215,-0.002,4573.94
0,0,33,phononTS,0.000313077,0.000745935,-0.000604029,-0.002,3172.44,0.000313077,1,0.00350653,0.00427465,0.002,6714.52
0,0,32,phononTF,3.39529e-05,0.000745935,-0.000604029,-0.002,3172.44,3.39529e-05,1,0.00377423,0.00178375,0.002,6207.02
0,0,31,phononTS,4.53408e-05,0.000745935,-0.000604029,-0.002,3172.44,4.53408e-05,1,0.000723173,-0.0023298,0.002,5327.31
0,0,30,phononTS,0.000179958,0.000745935,-0.000604029,-0.002,3172.44,0.000179958,1,0.000579084,0.00119308,0.002,6594.07
0,0,29,phononTS,2.05949e-05,0.000745935,-0.000604029,-0.002,3172.44,2.05949e-05,1,0.00485388,0.000202494,0.002,5557.17
0,0,28,phononL,2.20589e-06,0.000745935,-0.000604029,-0.002,3172.44,2.20589e-06,1,0.00184127,0.00137483,-0.002,4517.14
0,0,27,phononTF,4.88407e-05,0.000745935,-0.000604029,-0.002,3172.44,4.88407e-05,1,-0.00191475,-0.00165685,0.002,26836.2
0,0,26,phononTF,6.28512e-05,0.000745935,-0.000604029,-0.002,3172.44,6.28512e-05,1,0.00258155,-0.000558374,0.002,3925.64
0,0,25,phononTF,3.36673e-06,0.000745935,-0.000604029,-0.002,3172.44,3.36673e-06,1,0.00205601,-0.00136368,0.002,5606.54
0,0,24,phononL,6.6569e-05,0.000745935,-0.000604029,-0.002,3172.44,6.6569e-05,1,-0.00213583,0.00492485,-0.002,4285.32
0,0,23,phononTF,0.000212032,0.000745935,-0.000604029,-0.002,3172.44,0.000212032,1,-0.00121841,-0.000112005,0.002,3959.65
0,0,22,phononTF,4.30431e-05,0.000745935,-0.000604029,-0.002,3172.44,4.30431e-05,1,-0.000295236,-0.000410021,0.002,3885.43
0,0,21,phononTS,0.000138179,0.000745935,-0.000604029,-0.002,3172.44,0.000138179,1,0.000197261,-0.00174265,-0.002,4694.13
0,0,46,phononTS,0.00210773,0.000851087,-0.00291459,-0.000203349,14378.2,0.00210773,1,0.000967994,-0.00298206,0.002,14754
0,0,45,phononTF,0.00472538,0.000851087,-0.00291459,-0.000203349,14378.2,0.00472538,1,-0.0036775,-0.00321398,0.002,24594.7
0,0,43,phononTF,0.00597015,7.4591e-05,-0.000216809,-1.03186e-06,634.041,0.00597015,1,-0.00152348,-6.50115e-06,-0.002,1084.59
0,0,50,phononTS,0.00605741,-0.00177609,-0.000994891,0.000453502,7075.65,0.00209339,1,0.00146065,-0.00105019,-0.002,8465.26
0,0,64,phononTS,0.000322908,0.00146065,-0.00105019,-0.002,8465.26,0.000322908,1,0.00181645,0.00287721,-0.002,17365.4
0,0,63,phononTS,0.000255282,0.00146065,-0.00105019,-0.002,8465.26,0.000255282,1,0.00214293,-0.00141436,-0.002,9838.14
0,0,62,phononTF,0.000318151,0.00146065,-0.00105019,-0.002,8465.26,0.000318151,1,0.00382728,0.000302914,-0.002,9948.11
0,0,61,phononTS,3.46093e-05,0.00146065,-0.00105019,-0.002,8465.26,3.46093e-05,1,0.00218539,0.00186942,-0.002,20097.6
0,0,60,phononTF,0.000449156,0.00146065,-0.00105019,-0.002,8465.26,0.000449156,1,-0.00486497,-0.00102363,-0.002,12714.3
0,0,59,phononTS,0.000221642,0.00146065,-0.00105019,-0.002,8465.26,0.000221642,1,-0.00487528,0.00272594,0.002,55328.4
0,0,58,phononTF,5.40523e-05,0.00146065,-0.00105019,-0.002,8465.26,5.40523e-05,1,0.00045662,0.00497461,0.002,18203.6
0,0,57,phononTS,5.89193e-05,0.00146065,-0.00105019,-0.002,8465.26,5.89193e-05,1,-0.0047696,0.00438462,-0.002,11010.5
0,0,56,phononTS,0.000208913,0.00146065,-0.00105019,-0.002,8465.26,0.000208913,1,-0.00228636,0.00211096,0.002,91206.4
0,0,55,phononTS,8.29487e-05,0.00146065,-0.00105019,-0.002,8465.26,8.29487e-05,1,-0.003593,0.00246116,0.002,17280.3
0,0,54,phononTF,3.62833e-05,0.00146065,-0.00105019,-0.002,8465.26,3.62833e-05,1,0.00100788,0.000488289,0.002,11369.4
0,0,53,phononTF,0.000115931,0.00146065,-0.00105019,-0.002,8465.26,0.000115931,1,0.00210476,0.00496579,0.002,13265.4
0,0,52,phononTS,0.000231169,0.00146065,-0.00105019,-0.002,8465.26,0.000231169,1,0.00341401,0.000359003,0.002,13773
0,0,51,phononTS,0.00157405,0.00146065,-0.00105019,-0.002,8465.26,0.00106247,1,-0.00285809,-0.00332658,0.002,15340.8
0,0,69,phononTS,7.75529e-05,-0.00285809,-0.00332658,0.002,15340.8,7.75529e-05,1,-0.003024,-0.00306629,-0.002,27486.1
0,0,68,phononTF,0.000171987,-0.00285809,-0.00332658,0.002,15340.8,0.000171987,1,0.00428479,-0.00346923,0.002,17175.9
0,0,67,phononTS,2.16766e-05,-0.00285809,-0.00332658,0.002,15340.8,2.16766e-05,1,-0.00297427,0.00106352,0.002,18432.1
0,0,66,phononTF,4.69134e-05,-0.00285809,-0.00332658,0.002,15340.8,4.69134e-05,1,-0.00280523,0.00409175,0.002,17215.1
0,0,65,phononTF,0.000193448,-0.00285809,-0.00332658,0.002,15340.8,0.000193448,1,-0.000747038,-0.00192524,0.002,16811
0,0,49,phononTS,0.00304227,-0.00177609,-0.000994891,0.000453502,7075.65,0.00304227,1,-0.000732142,-0.00137007,-0.002,8917.6
0,0,71,phononL,0.00547061,-0.00110066,0.000909331,0.000581958,1944.33,0.00547061,1,-0.00286244,0.0043782,0.002,8310.57
0,0,70,phononTS,0.00382352,-0.00110066,0.000909331,0.000581958,1944.33,0.00382352,1,-0.00233161,-0.00220295,0.002,2765.9
0,0,76,phononTF,0.00646012,0.00068852,-0.000570335,0.00140604,4727.07,0.00646012,1,0.000804436,-0.000903021,0.002,4960.97
0,0,75,phononTF,0.0019884,0.00068852,-0.000570335,0.00140604,4727.07,0.00069486,1,-0.000849905,0.000457469,-0.002,6718.5
0,0,81,phononTF,0.000277488,-0.000849905,0.000457469,-0.002,6718.5,0.000277488,1,-0.00462488,-0.00247216,0.002,11827.2
0,0,80,phononTS,1.83974e-05,-0.000849905,0.000457469,-0.002,6718.5,1.83974e-05,1,0.0043843,0.000979488,0.002,20783.6
0,0,79,phononTS,0.000848521,-0.000849905,0.000457469,-0.002,6718.5,0.00034743,1,0.0040981,0.00486445,0.002,8292.34
0,0,83,phononTF,0.00022573,0.0040981,0.00486445,0.002,8292.34,0.00022573,1,0.00372624,-0.00484407,0.002,10593.2
0,0,82,phononTF,0.000275361,0.0040981,0.00486445,0.002,8292.34,0.000275361,1,-0.00373009,0.00392466,0.002,15396.1
0,0,78,phononTF,3.2999e-05,-0.000849905,0.000457469,-0.002,6718.5,3.2999e-05,1,0.00264196,0.0002426,0.002,8291.39
0,0,77,phononTS,0.00011613,-0.000849905,0.000457469,-0.002,6718.5,0.00011613,1,0.00374503,0.00249992,0.002,9288.12
0,0,85,phononTS,0.0064082,1.78635e-05,-2.81943e-06,-1.95153e-05,22.9204,0.0064082,1,0.000873028,-0.0025691,-0.002,9130.28
0,0,89,phononTF,0.00277826,-0.000407264,-0.000634367,-0.000234025,5159.18,0.00277826,1,-0.000154413,0.00158812,-0.002,6029.06
0,0,88,phononTS,0.00639793,-0.000407264,-0.000634367,-0.000234025,5159.18,0.00639793,1,-0.00113914,0.00252804,-0.002,6453.48
0,0,86,phononTF,0.00351181,7.53763e-05,-5.18242e-06,-6.22709e-06,144.877,0.00351181,1,0.00227702,0.00388275,0.002,13104
0,0,94,phononTS,0.00358114,-0.000247208,1.63726e-05,-0.000174927,1125.43,0.00358114,1,-0.000789203,0.00300256,0.002,7389.35
0,0,93,phononTS,0.00804063,-0.000247208,1.63726e-05,-0.000174927,1125.43,0.00804063,1,-0.00185336,-0.00366076,-0.002,5108.32
0,0,98,phononTF,0.00264403,-0.00231547,-0.000182633,-0.000691782,3682.97,0.00264403,1,0.00129776,0.000696579,-0.002,4447.77
0,0,97,phononTS,0.00502447,-0.00231547,-0.000182633,-0.000691782,3682.97,0.00502447,1,-0.000118974,-0.000872895,-0.002,7897.83
0,0,95,phononL,0.00512138,4.03023e-05,5.75014e-05,-1.7795e-05,135.119,0.00512138,1,-0.00366202,-0.00331302,-0.002,9135.76
0,0,105,phononTS,0.00607879,0.00144645,0.000572288,-0.0001681,1625.58,0.00287139,1,0.00333723,0.000220957,-0.002,2539.95
0,0,123,phononTS,0.000108201,0.00333723,0.000220957,-0.002,2539.95,0.000108201,1,0.00281086,-0.00228944,0.002,6158.94
0,0,122,phononTS,2.83322e-05,0.00333723,0.000220957,-0.002,2539.95,2.83322e-05,1,-0.00134046,0.00391267,-0.002,6382.45
0,0,121,phononTS,0.000158159,0.00333723,0.000220957,-0.002,2539.95,0.000158159,1,0.000973481,0.00145281,0.002,3537.41
0,0,120,phononTS,0.000173765,0.00333723,0.000220957,-0.002,2539.95,0.000173765,1,0.00295425,2.89077e-05,0.002,3224.28
0,0,119,phononTF,7.2666e-07,0.00333723,0.000220957,-0.002,2539.95,7.2666e-07,1,-0.00408937,-0.00302202,0.002,33885.3
0,0,118,phononTF,2.97292e-05,0.00333723,0.000220957,-0.002,2539.95,2.97292e-05,1,0.0029054,0.000564492,0.002,44239.2
0,0,117,phononTF,0.000216607,0.00333723,0.000220957,-0.002,2539.95,0.000216607,1,-0.00474432,-0.00140769,0.002,21230.1
0,0,116,phononTS,6.51302e-05,0.00333723,0.000220957,-0.002,2539.95,6.51302e-05,1,-0.00212466,-0.0036732,0.002,6672.29
0,0,115,phononTF,3.24061e-05,0.00333723,0.000220957,-0.002,2539.95,3.24061e-05,1,0.00319802,0.00344447,0.002,6686.42
0,0,114,phononTS,0.000178986,0.00333723,0.000220957,-0.002,2539.95,0.000178986,1,0.00341093,0.00148404,0.002,21389.2
0,0,112,phononTF,5.98517e-05,0.00333723,0.000220957,-0.002,2539.95,5.98517e-05,1,0.00349146,0.000303027,-0.002,4012.79
0,0,111,phononL,0.000323157,0.00333723,0.000220957,-0.002,2539.95,0.000323157,1,-0.00151024,0.00194723,0.002,52647.8
0,0,110,phononTF,0.00028963,0.00333723,0.000220957,-0.002,2539.95,0.00028963,1,-0.00279715,0.000357781,0.002,4846.43
0,0,109,phononTS,0.000376354,0.00333723,0.000220957,-0.002,2539.95,0.000376354,1,0.00222182,0.000978483,0.002,3344.32
0,0,108,phononTS,8.26239e-05,0.00333723,0.000220957,-0.002,2539.95,8.26239e-05,1,-0.00217457,-0.00458877,0.002,4702.59
0,0,107,phononTS,0.000551046,0.00333723,0.000220957,-0.002,2539.95,0.000551046,1,-0.00112451,-0.00386494,-0.002,4549.43
0,0,106,phononTS,0.000203999,0.00333723,0.000220957,-0.002,2539.95,0.000203999,1,0.00405889,0.00217294,0.002,12168.7
0,0,104,phononL,0.00499107,0.00144645,0.000572288,-0.0001681,1625.58,0.00499107,1,-0.00114657,0.00465459,0.002,6060.7
0,0,125,phononTS,0.00352594,-0.00177241,0.00295849,0.000790867,2488.53,0.00116141,1,-0.00167322,-0.0020692,0.002,6342.86
0,0,134,phononTS,0.000327384,-0.00167322,-0.0020692,0.002,6342.86,0.000327384,1,-0.00419371,-0.00472782,-0.002,7690.65
0,0,133,phononTS,0.000227803,-0.00167322,-0.0020692,0.002,6342.86,0.000227803,1,-0.00290149,-0.00491089,-0.002,11418.9
0,0,132,phononTF,0.000179772,-0.00167322,-0.0020692,0.002,6342.86,0.000179772,1,-0.0047222,-0.00210317,-0.002,7203.77
0,0,131,phononTS,0.000308047,-0.00167322,-0.0020692,0.002,6342.86,0.000308047,1,-0.00191408,-2.89697e-05,-0.002,7275.25
0,0,130,phononL,0.000331808,-0.00167322,-0.0020692,0.002,6342.86,0.000331808,1,-0.000939735,0.00267377,0.002,7699.96
0,0,129,phononTF,1.62518e-05,-0.00167322,-0.0020692,0.002,6342.86,1.62518e-05,1,-0.00498708,-0.00397616,-0.002,10680.9
0,0,128,phononTF,2.28888e-05,-0.00167322,-0.0020692,0.002,6342.86,2.28888e-05,1,0.00484179,-0.00196289,-0.002,8816.28
0,0,127,phononTS,0.000470013,-0.00167322,-0.0020692,0.002,6342.86,0.000442218,1,-0.00364891,0.00414933,0.002,10151
0,0,135,phononTF,2.7795e-05,-0.00364891,0.00414933,0.002,10151,2.7795e-05,1,-0.00384752,0.00463086,-0.002,12260.5
0,0,126,phononTS,0.000480563,-0.00167322,-0.0020692,0.002,6342.86,0.00034743,1,-0.00141813,-0.00345847,0.002,9083.3
0,0,137,phononTS,3.27314e-05,-0.00141813,-0.00345847,0.002,9083.3,3.27314e-05,1,0.0029185,0.00164356,-0.002,12674.1
0,0,124,phononTF,0.00319847,-0.00177241,0.00295849,0.000790867,2488.53,0.00319847,1,-0.00220799,0.00385793,-0.002,5522.73
0,0,139,phononL,0.00492045,3.43023e-05,-3.76887e-06,-1.84232e-06,33.3555,0.00210986,1,-0.00039552,-0.00405595,0.002,6743.2
0,0,150,phononTS,9.51766e-05,-0.00039552,-0.00405595,0.002,6743.2,9.51766e-05,1,-0.000708742,-0.00385357,-0.002,7479.06
0,0,149,phononTF,0.000190642,-0.00039552,-0.00405595,0.002,6743.2,0.000190642,1,0.00154015,-0.00407255,-0.002,7503.91
0,0,148,phononTF,9.09517e-05,-0.00039552,-0.00405595,0.002,6743.2,9.09517e-05,1,0.0041456,-0.00413113,0.002,9468.63
0,0,147,phononTS,2.92845e-06,-0.00039552,-0.00405595,0.002,6743.2,2.92845e-06,1,0.00490127,0.00410391,0.002,17935.4
0,0,145,phononTF,7.51195e-05,-0.00039552,-0.00405595,0.002,6743.2,7.51195e-05,1,-0.00403093,-0.00493898,-0.002,10323.1
0,0,144,phononTS,3.50619e-05,-0.00039552,-0.00405595,0.002,6743.2,3.50619e-05,1,0.00146631,0.00337784,0.002,114770
0,0,143,phononL,0.000237707,-0.00039552,-0.00405595,0.002,6743.2,0.000237707,1,-0.00217059,-0.00285637,-0.002,7254.7
0,0,142,phononTS,0.00151479,-0.00039552,-0.00405595,0.002,6743.2,0.00069486,1,-0.00340676,-0.00265326,-0.002,7915.73
0,0,155,phononTS,0.00016894,-0.00340676,-0.00265326,-0.002,7915.73,0.00016894,1,-0.000562757,-0.00218174,0.002,41735.9
0,0,154,phononTF,6.39415e-05,-0.00340676,-0.00265326,-0.002,7915.73,6.39415e-05,1,-0.00140191,-0.00260216,0.002,8681.4
0,0,153,phononTF,1.70142e-05,-0.00340676,-0.00265326,-0.002,7915.73,1.70142e-05,1,-0.00336891,0.000676528,-0.002,9399.18
0,0,152,phononTF,0.000337948,-0.00340676,-0.00265326,-0.002,7915.73,0.000337948,1,-0.00485922,-0.00269113,0.002,8644.08
0,0,141,phononTF,0.000240017,-0.00039552,-0.00405595,0.002,6743.2,0.000240017,1,-0.00383833,-0.00397985,-0.002,7646.09
0,0,140,phononTF,0.000223413,-0.00039552,-0.00405595,0.002,6743.2,0.000223413,1,-2.75854e-05,-0.00474725,-0.002,7470.62
0,0,159,phononTS,0.00431684,0.00227655,0.00123378,-0.000858331,1330.43,0.00431684,1,0.00352398,0.0047149,0.002,3710.64
0,0,158,phononTF,0.00370301,0.00227655,0.00123378,-0.000858331,1330.43,0.00370301,1,0.00134139,-0.00472241,0.002,2931.98
0,0,156,phononTF,0.00640217,3.14006e-05,2.55631e-05,1.77592e-05,39.8659,0.0033242,1,0.000339264,-0.00493601,0.002,4178.73
0,0,180,phononTF,4.18767e-05,0.000339264,-0.00493601,0.002,4178.73,4.18767e-05,1,0.00197455,-0.000315675,0.002,5806.62
0,0,179,phononTS,0.000284367,0.000339264,-0.00493601,0.002,4178.73,0.000284367,1,-0.00263156,-0.00390901,0.002,89017.7
0,0,178,phononTF,0.000106438,0.000339264,-0.00493601,0.002,4178.73,0.000106438,1,0.000273622,-0.0013825,-0.002,5094.44
0,0,177,phononTF,0.000310004,0.000339264,-0.00493601,0.002,4178.73,0.000310004,1,-0.00320079,0.00319206,0.002,7467.11
0,0,176,phononTS,2.89042e-06,0.000339264,-0.00493601,0.002,4178.73,2.89042e-06,1,0.00478143,0.00331107,-0.002,8636.43
0,0,175,phononTS,0.000238151,0.000339264,-0.00493601,0.002,4178.73,0.000238151,1,0.00401992,-0.00497672,-0.002,5341.72
0,0,173,phononTS,0.000375365,0.000339264,-0.00493601,0.002,4178.73,0.00034743,1,0.00133644,0.00176755,-0.002,9057.97
0,0,182,phononL,3.7777e-06,0.00133644,0.00176755,-0.002,9057.97,3.7777e-06,1,0.00239394,0.00348431,0.002,13593.8
0,0,181,phononTS,2.4157e-05,0.00133644,0.00176755,-0.002,9057.97,2.4157e-05,1,-0.0047437,0.00280497,-0.002,147815
0,0,171,phononTF,2.31276e-05,0.000339264,-0.00493601,0.002,4178.73,2.31276e-05,1,-0.00137082,0.00168429,-0.002,91343.7
0,0,169,phononTS,7.38156e-06,0.000339264,-0.00493601,0.002,4178.73,7.38156e-06,1,-0.00427126,-0.00478367,-0.002,8768.92
0,0,168,phononTS,4.41902e-05,0.000339264,-0.00493601,0.002,4178.73,4.41902e-05,1,0.00385411,0.00498722,-0.002,13178.6
0,0,167,phononTS,2.62197e-05,0.000339264,-0.00493601,0.002,4178.73,2.62197e-05,1,0.00474068,0.0048548,-0.002,6544.79
0,0,166,phononTS,5.08802e-05,0.000339264,-0.00493601,0.002,4178.73,5.08802e-05,1,-0.00288868,-0.0014233,-0.002,5424.89
0,0,165,phononTS,4.12628e-05,0.000339264,-0.00493601,0.002,4178.73,4.12628e-05,1,-0.000417765,-0.00333915,-0.002,9284.51
0,0,164,phononL,0.000379595,0.000339264,-0.00493601,0.002,4178.73,0.000368469,1,0.00403628,-0.00173507,-0.002,4862.2
0,0,183,phononTF,1.11265e-05,0.00403628,-0.00173507,-0.002,4862.2,1.11265e-05,1,-0.00150518,-3.31722e-06,0.002,9911.11
0,0,163,phononTF,6.37976e-05,0.000339264,-0.00493601,0.002,4178.73,6.37976e-05,1,0.000445084,0.00498774,-0.002,6009.95
0,0,162,phononTS,0.000104177,0.000339264,-0.00493601,0.002,4178.73,0.000104177,1,0.00390532,-0.00275145,-0.002,5710.54
0,0,161,phononTS,0.000316848,0.000339264,-0.00493601,0.002,4178.73,0.000316848,1,-0.00470557,0.00170179,0.002,6616.14
0,0,160,phononTF,8.44287e-05,0.000339264,-0.00493601,0.002,4178.73,8.44287e-05,1,-0.00486692,0.00218386,-0.002,8984.77
0,0,192,phononTS,0.00762382,2.98456e-05,4.99061e-05,2.25635e-05,128.769,0.00471321,1,-0.0010061,-0.000285146,-0.002,2016.57
0,0,217,phononTF,0.000316567,-0.0010061,-0.000285146,-0.002,2016.57,0.000316567,1,-0.00493008,0.000526738,0.002,3046.65
0,0,215,phononTS,7.56724e-05,-0.0010061,-0.000285146,-0.002,2016.57,7.56724e-05,1,-0.0019299,0.00420098,0.002,3883.75
0,0,213,phononTS,0.000155891,-0.0010061,-0.000285146,-0.002,2016.57,0.000155891,1,-0.000985051,0.00473561,-0.002,4960.72
0,0,212,phononTS,1.0509e-05,-0.0010061,-0.000285146,-0.002,2016.57,1.0509e-05,1,0.00129608,0.00445962,-0.002,4909.64
0,0,211,phononTF,4.65647e-05,-0.0010061,-0.000285146,-0.002,2016.57,4.65647e-05,1,-0.00166077,-0.00167799,0.002,10539.3
0,0,210,phononTF,4.70686e-05,-0.0010061,-0.000285146,-0.002,2016.57,4.70686e-05,1,-0.00338295,-0.000507752,0.002,2824.28
0,0,209,phononTS,0.000107739,-0.0010061,-0.000285146,-0.002,2016.57,0.000107739,1,-0.000487688,0.00310531,0.002,6170.95
0,0,208,phononTS,9.21402e-05,-0.0010061,-0.000285146,-0.002,2016.57,9.21402e-05,1,-0.00337747,0.00177257,-0.002,11507.2
0,0,207,phononTF,4.80249e-05,-0.0010061,-0.000285146,-0.002,2016.57,4.80249e-05,1,0.00232814,0.000789381,0.002,6003.42
0,0,206,phononTF,0.00012043,-0.0010061,-0.000285146,-0.002,2016.57,0.00012043,1,0.00373795,-0.00170926,0.002,104955
0,0,205,phononL,4.28223e-05,-0.0010061,-0.000285146,-0.002,2016.57,4.28223e-05,1,0.000383873,-9.75502e-05,0.002,2506.67
0,0,204,phononTS,1.21812e-06,-0.0010061,-0.000285146,-0.002,2016.57,1.21812e-06,1,0.00440252,-0.00325427,0.002,4654.58
0,0,203,phononTS,0.000324683,-0.0010061,-0.000285146,-0.002,2016.57,0.000324683,1,-0.00470918,-0.00303161,0.002,4493.8
0,0,202,phononTS,7.56442e-05,-0.0010061,-0.000285146,-0.002,2016.57,7.56442e-05,1,0.00392836,0.00138652,-0.002,5664.08
0,0,201,phononTS,0.000231723,-0.0010061,-0.000285146,-0.002,2016.57,0.000231723,1,0.0046033,0.0026343,0.002,4415.16
0,0,199,phononTS,0.000211755,-0.0010061,-0.000285146,-0.002,2016.57,0.000211755,1,-0.00080352,-0.000666115,0.002,2715.01
0,0,198,phononTS,5.69484e-05,-0.0010061,-0.000285146,-0.002,2016.57,5.69484e-05,1,0.000621765,0.000629209,-0.002,14476.6
0,0,196,phononTS,8.59784e-05,-0.0010061,-0.000285146,-0.002,2016.57,8.59784e-05,1,-0.00475765,-0.00149891,0.002,5200.85
0,0,194,phononTS,0.000152029,-0.0010061,-0.000285146,-0.002,2016.57,0.000152029,1,-0.00480515,-0.00335312,0.002,3308.8
0,0,193,phononL,0.000368889,-0.0010061,-0.000285146,-0.002,2016.57,0.00034743,1,-0.00439263,0.00229797,0.002,2645.47
0,0,219,phononTS,1.24815e-05,-0.00439263,0.00229797,0.002,2645.47,1.24815e-05,1,-0.00388649,-3.03707e-05,-0.002,6331.12
0,0,218,phononTS,8.97738e-06,-0.00439263,0.00229797,0.002,2645.47,8.97738e-06,1,-0.00357781,0.00238866,0.002,4006.83
0,0,191,phononTF,0.00609501,2.98456e-05,4.99061e-05,2.25635e-05,128.769,0.00245025,1,-0.00112974,0.000891789,-0.002,1200.94
0,0,235,phononTF,7.51924e-05,-0.00112974,0.000891789,-0.002,1200.94,7.51924e-05,1,-0.000539631,-0.000812896,-0.002,9594.02
0,0,234,phononTS,5.19332e-06,-0.00112974,0.000891789,-0.002,1200.94,5.19332e-06,1,0.00430552,-0.00070066,-0.002,4875.95
0,0,233,phononTF,8.57181e-05,-0.00112974,0.000891789,-0.002,1200.94,8.57181e-05,1,-0.00376438,-0.00178011,-0.002,2788.7
0,0,231,phononTS,0.000145524,-0.00112974,0.000891789,-0.002,1200.94,0.000145524,1,-0.00240644,-7.49875e-05,0.002,2031.69
0,0,230,phononTF,0.000189012,-0.00112974,0.000891789,-0.002,1200.94,0.000189012,1,-0.000335721,0.00249263,0.002,1978.13
0,0,229,phononTS,1.31389e-06,-0.00112974,0.000891789,-0.002,1200.94,1.31389e-06,1,0.00293103,-0.0040102,0.002,2996.19
0,0,228,phononL,0.000214436,-0.00112974,0.000891789,-0.002,1200.94,0.000214436,1,-0.0013422,-0.00498855,0.002,9602.43
0,0,226,phononTS,0.000612609,-0.00112974,0.000891789,-0.002,1200.94,0.000612609,1,-0.00444055,-0.000226389,0.002,4488.59
0,0,225,phononTS,0.000231719,-0.00112974,0.000891789,-0.002,1200.94,0.000231719,1,0.000972007,-0.00273445,-0.002,20791.3
0,0,224,phononTF,0.00015964,-0.00112974,0.000891789,-0.002,1200.94,0.00015964,1,0.00106962,0.000870588,0.002,8383.9
0,0,223,phononTF,0.000877796,-0.00112974,0.000891789,-0.002,1200.94,0.000877796,1,-0.00105791,0.00459429,0.002,2133.58
0,0,222,phononTS,0.000155377,-0.00112974,0.000891789,-0.002,1200.94,0.000155377,1,0.0049929,0.00129434,0.002,7752.65
0,0,221,phononTS,5.97576e-07,-0.00112974,0.000891789,-0.002,1200.94,5.97576e-07,1,0.00177844,0.00026152,0.002,51320.8
0,0,220,phononTS,0.000854205,-0.00112974,0.000891789,-0.002,1200.94,0.000470901,1,0.00395093,-0.00419131,0.002,4005.8
0,0,237,phononTS,0.000322354,0.00395093,-0.00419131,0.002,4005.8,0.000322354,1,0.00348021,-0.00263454,0.002,5702.1
0,0,236,phononTF,6.09502e-05,0.00395093,-0.00419131,0.002,4005.8,6.09502e-05,1,0.00111013,-0.00395833,-0.002,4858.46
0,0,189,phononTS,0.00301902,-1.76496e-05,-3.97696e-06,6.92012e-05,77.915,0.00301902,1,0.00447841,0.00452207,-0.002,20753.3
0,0,239,phononTF,0.00490539,0.000497503,0.000372529,0.000426376,645.621,0.00490539,1,-0.00236921,0.00251821,0.002,8757.33
0,0,238,phononTF,0.00548256,0.000497503,0.000372529,0.000426376,645.621,0.00548256,1,0.000311634,0.00149717,0.002,9436.37
0,0,185,phononTS,0.00348136,2.03e-06,-6.06546e-07,6.55332e-07,1.26421,0.00348136,1,0.000817027,-0.0040469,-0.002,3641.93
